,Unnamed: 0,date,time,avgMeasuredTime,vehicleCount,dewptm,hum,pressurem,tempm,wdird,wspdm,event,POINT_1_STREET,POINT_2_STREET,POINT_1_CITY,POINT_2_CITY,POINT_1_LAT,POINT_2_LAT,POINT_1_LNG,POINT_2_LNG,POINT_1_NAME,POINT_2_NAME,DURATION_IN_SEC,NDT_IN_KMH,ROAD_TYPE,REPORT_ID,DISTANCE_IN_METERS
9,9,8/1/2014,17,120.5,6,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Silkeborgvej,Viby Ringvej,Aarhus,Aarhus,56.15461014,56.14815842,10.15744022,10.1496946,3199,2653,127,45,MAJOR_ROAD,187191,1596
10,10,8/1/2014,18,125.4166667,6,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Silkeborgvej,Viby Ringvej,Aarhus,Aarhus,56.15461014,56.14815842,10.15744022,10.1496946,3199,2653,127,45,MAJOR_ROAD,187191,1596
11,11,8/1/2014,19,142,0,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Silkeborgvej,Viby Ringvej,Aarhus,Aarhus,56.15461014,56.14815842,10.15744022,10.1496946,3199,2653,127,45,MAJOR_ROAD,187191,1596
12,12,8/1/2014,22,142,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Silkeborgvej,Viby Ringvej,Aarhus,Aarhus,56.15461014,56.14815842,10.15744022,10.1496946,3199,2653,127,45,MAJOR_ROAD,187191,1596
0,0,8/1/2014,8,148.125,7,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
1,1,8/1/2014,9,162,21,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
2,2,8/1/2014,10,156.8333333,13,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
3,3,8/1/2014,11,172.3333333,16,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
4,4,8/1/2014,12,143.75,10,14.33333333,55,1013,23,180,14.2,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
5,5,8/1/2014,13,149.5555556,8,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
6,6,8/1/2014,14,156.3636364,10,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
7,7,8/1/2014,15,154.1666667,2,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
8,8,8/1/2014,16,138.25,8,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
9,9,8/1/2014,17,156.5,2,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
10,10,8/1/2014,18,176.5,1,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
11,11,8/1/2014,19,137,0,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
12,12,8/1/2014,22,137,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Viengevej,Sindalsvej,Risskov,Risskov,56.20913963,56.21023739,10.24664253,10.21333293,4354,4358,183,44,MAJOR_ROAD,192546,2251
0,0,8/1/2014,7,84,0,15,80,1012.333333,18.33333333,210,5.6,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
1,1,8/1/2014,8,50.91666667,14,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
2,2,8/1/2014,9,66.5,11,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
3,3,8/1/2014,10,63.33333333,13,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
4,4,8/1/2014,11,49.5,20,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
5,5,8/1/2014,12,60.66666667,17,14.33333333,55,1013,23,180,14.2,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
6,6,8/1/2014,13,55.75,17,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
7,7,8/1/2014,14,67.5,8,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
8,8,8/1/2014,15,81.66666667,8,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
9,9,8/1/2014,16,44.16666667,7,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
10,10,8/1/2014,17,54.25,1,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
11,11,8/1/2014,18,58.25,4,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
12,12,8/1/2014,19,36.41666667,0,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
13,13,8/1/2014,20,66.75,8,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
14,14,8/1/2014,21,71,2,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
15,15,8/1/2014,22,46.91666667,1,11.33333333,47,1013,22,166.6666667,6.2,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
16,16,8/1/2014,23,167,0,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Mejlbyvej,Grenåvej,Ega,Ega,56.21079898,56.20709857,10.26951908,10.26720584,4356,4569,54,38,MAJOR_ROAD,192787,566
0,0,8/1/2014,8,119,4,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
1,1,8/1/2014,9,99,2,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
2,2,8/1/2014,10,96.45454545,7,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
3,3,8/1/2014,11,93.66666667,16,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
4,4,8/1/2014,12,101.5,7,14.33333333,55,1013,23,180,14.2,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
5,5,8/1/2014,13,89,3,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
6,6,8/1/2014,14,95.33333333,8,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
7,7,8/1/2014,15,84.25,8,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
8,8,8/1/2014,16,85.33333333,2,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
9,9,8/1/2014,17,97,0,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
10,10,8/1/2014,18,97,0,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
11,11,8/1/2014,19,84.5,1,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
12,12,8/1/2014,22,82,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Lystrupvej,Grenåvej,Risskov,Risskov,56.205074,56.20043625,10.23621753,10.24198908,4340,4567,94,36,MAJOR_ROAD,192893,948
0,0,8/1/2014,7,194.5,8,15,80,1012.333333,18.33333333,210,5.6,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
1,1,8/1/2014,8,144.5833333,28,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
2,2,8/1/2014,9,132.5,23,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
3,3,8/1/2014,10,121.8333333,41,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
4,4,8/1/2014,11,119.6666667,27,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
5,5,8/1/2014,12,154.4166667,26,14.33333333,55,1013,23,180,14.2,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
6,6,8/1/2014,13,165.3333333,28,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
7,7,8/1/2014,14,138.5833333,24,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
8,8,8/1/2014,15,120.5833333,18,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
9,9,8/1/2014,16,116.4166667,24,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
10,10,8/1/2014,17,121.9166667,10,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
11,11,8/1/2014,18,128.3333333,5,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
12,12,8/1/2014,19,189.0833333,3,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
13,13,8/1/2014,20,127,0,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
14,14,8/1/2014,21,119.8333333,5,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
15,15,8/1/2014,22,107,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
16,16,8/1/2014,23,107,0,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Anelystvej,Anelystvej,Tilst,Tilst,56.16718933,56.18271716,10.0936125,10.10172029,4345,4329,148,45,MAJOR_ROAD,194986,1855
0,0,8/1/2014,7,60,1,15,80,1012.333333,18.33333333,210,5.6,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
1,1,8/1/2014,8,71.75,27,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
2,2,8/1/2014,9,72.75,29,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
3,3,8/1/2014,10,73.75,39,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
4,4,8/1/2014,11,70.91666667,49,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
5,5,8/1/2014,12,70.25,51,14.33333333,55,1013,23,180,14.2,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
6,6,8/1/2014,13,72.25,63,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
7,7,8/1/2014,14,73.66666667,42,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
8,8,8/1/2014,15,79.58333333,22,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
9,9,8/1/2014,16,68.08333333,16,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
10,10,8/1/2014,17,64.16666667,8,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
11,11,8/1/2014,18,77.83333333,12,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
12,12,8/1/2014,19,64.5,11,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
13,13,8/1/2014,20,72,1,9.333333333,36.33333333,1012,23.66666667,166.6666667,9.866666667,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
14,14,8/1/2014,21,54,0,10.33333333,43,1012.333333,22.33333333,166.6666667,6.8,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
15,15,8/1/2014,22,64,1,11.33333333,47,1013,22,166.6666667,6.2,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
16,16,8/1/2014,23,67,0,12.33333333,52.66666667,1013,21.33333333,136.6666667,8.033333333,No Event,Holmstrupgårdvej,Holmstrupgårdvej,Aarhus,Aarhus,56.17840254,56.16945461,10.12084169,10.11966876,4336,4337,93,39,MAJOR_ROAD,195015,1018
0,0,8/1/2014,8,92.66666667,14,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
1,1,8/1/2014,9,105.1666667,10,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
2,2,8/1/2014,10,95.75,22,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
3,3,8/1/2014,11,90.91666667,16,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
4,4,8/1/2014,12,105,21,14.33333333,55,1013,23,180,14.2,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
5,5,8/1/2014,13,102.75,10,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
6,6,8/1/2014,14,116.5,16,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
7,7,8/1/2014,15,114.6666667,18,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
8,8,8/1/2014,16,90.25,7,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
9,9,8/1/2014,17,86.91666667,3,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
10,10,8/1/2014,18,90.5,1,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
11,11,8/1/2014,19,96.41666667,9,9.333333333,34.66666667,1012,24.66666667,170,12.96666667,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
12,12,8/1/2014,22,93,0,11.33333333,47,1013,22,166.6666667,6.2,No Event,Silkeborgvej,Silkeborgvej,Aarhus,Aarhus,56.15292303,56.15244752,10.08787512,10.06473464,4343,4332,125,43,MAJOR_ROAD,195259,1494
0,0,8/1/2014,8,82.125,11,14.66666667,68.66666667,1012.333333,20,223.3333333,9.266666667,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
1,1,8/1/2014,9,104.1818182,10,13.66666667,60,1013,21,236.6666667,11.73333333,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
2,2,8/1/2014,10,68.55555556,13,13.33333333,56,1013,21.66666667,206.6666667,11.13333333,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
3,3,8/1/2014,11,82.6,17,13,50.66666667,1012.666667,22.66666667,213.3333333,12.36666667,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
4,4,8/1/2014,12,84.81818182,19,14.33333333,55,1013,23,180,14.2,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
5,5,8/1/2014,13,151.7272727,14,13.33333333,52.33333333,1013,22.66666667,176.6666667,13.56666667,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
6,6,8/1/2014,14,93.81818182,12,11.66666667,41.66666667,1013,24.33333333,203.3333333,12.36666667,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
7,7,8/1/2014,15,91.16666667,35,12.33333333,42.33333333,1012.666667,24.33333333,176.6666667,12.36666667,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
8,8,8/1/2014,16,101.8333333,6,11.33333333,38.33333333,1012.333333,25,176.6666667,14.83333333,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
9,9,8/1/2014,17,88.25,11,10.66666667,36.66666667,1012.333333,25,180,16.06666667,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
10,10,8/1/2014,18,76.91666667,10,9.333333333,33.66666667,1012,25,173.3333333,14.83333333,No Event,Ringvej Syd,Ravnsbjergvej,Aarhus,Aarhus,56.11819883,56.12430428,10.14835369,10.14166338,4334,4552,85,34,MAJOR_ROAD,197760,812
